zcta5,obesity_pct,physical_inactivity_pct,totalpopulation,totalpop18plus,gym_count,gyms_per_10000_adults
91801,20.0,26.4,53669,45047,0.0,0.0
91803,21.0,28.4,29374,24311,0.0,0.0
91901,27.2,20.1,17688,13882,0.0,0.0
91902,24.5,20.5,17902,14293,0.0,0.0
91905,32.7,29.2,1799,1459,0.0,0.0
91906,30.3,25.6,3904,2929,0.0,0.0
91910,27.7,25.4,79613,62146,0.0,0.0
91911,29.1,28.7,85442,65503,0.0,0.0
91913,23.4,19.9,55923,40480,0.0,0.0
91914,23.6,19.3,17522,12844,0.0,0.0
91915,24.0,18.4,33218,23871,0.0,0.0
91916,26.6,20.3,1720,1375,0.0,0.0
91917,28.3,25.6,1126,869,0.0,0.0
91931,26.5,19.1,481,414,0.0,0.0
91932,29.0,25.4,26013,20129,0.0,0.0
91934,32.5,30.0,693,555,0.0,0.0
91935,25.8,20.0,8841,7124,0.0,0.0
91941,26.1,19.3,33895,26938,0.0,0.0
91942,26.2,19.4,40813,33464,0.0,0.0
91945,28.7,25.1,27814,21642,0.0,0.0
91948,28.1,23.2,87,71,0.0,0.0
91950,28.3,30.9,57849,44397,0.0,0.0
91962,26.7,19.9,1860,1477,0.0,0.0
91963,31.4,27.9,1101,789,0.0,0.0
91977,27.8,23.3,60795,46100,0.0,0.0
91978,27.6,22.0,9949,7598,0.0,0.0
91980,30.2,27.7,145,114,0.0,0.0
92003,25.5,19.1,4781,3829,0.0,0.0
92004,25.6,22.8,3414,2923,0.0,0.0
92007,24.3,15.5,10981,8922,0.0,0.0
92008,24.6,16.6,27282,22509,0.0,0.0
92009,22.7,14.8,44816,34107,0.0,0.0
92010,23.9,16.7,18887,14520,0.0,0.0
92011,22.6,14.5,23757,18593,0.0,0.0
92014,20.8,12.5,13203,11084,0.0,0.0
92019,26.7,20.7,45108,35217,0.0,0.0
92020,29.4,25.4,60454,46033,0.0,0.0
92021,29.4,24.6,70584,53498,0.0,0.0
92024,23.2,14.8,51190,40881,0.0,0.0
92025,29.5,27.2,51586,38153,0.0,0.0
92026,26.1,22.5,52797,41603,0.0,0.0
92027,28.3,25.9,56840,42907,0.0,0.0
92028,27.1,22.8,51614,40557,0.0,0.0
92029,24.1,18.7,21236,17117,0.0,0.0
92036,25.3,18.3,3735,3146,0.0,0.0
92037,21.3,15.4,41260,34943,0.0,0.0
92040,27.7,21.3,43640,33590,0.0,0.0
92054,28.1,22.2,38667,31440,0.0,0.0
92055,18.2,14.1,9684,9604,0.0,0.0
92056,24.7,19.5,53750,43745,0.0,0.0
92057,25.8,21.7,57844,45170,0.0,0.0
92058,24.8,20.6,45389,35326,0.0,0.0
92059,29.2,22.2,1872,1265,0.0,0.0
92060,27.7,21.8,288,246,0.0,0.0
92061,27.2,22.5,2246,1778,0.0,0.0
92064,23.0,17.0,48884,37605,0.0,0.0
92065,27.0,20.8,37047,28659,0.0,0.0
92066,27.9,23.4,330,279,0.0,0.0
92067,21.4,14.0,9344,7559,0.0,0.0
92069,26.6,22.7,49407,36813,0.0,0.0
92070,27.5,21.0,1093,895,0.0,0.0
92071,26.2,19.5,60163,46771,0.0,0.0
92075,22.8,14.8,12051,9859,0.0,0.0
92078,23.8,18.4,52347,39776,0.0,0.0
92081,25.5,19.1,28745,23402,0.0,0.0
92082,26.7,20.8,20860,16321,0.0,0.0
92083,28.2,24.3,39219,29619,0.0,0.0
92084,27.9,24.4,49941,38225,0.0,0.0
92086,27.2,23.7,1490,1349,0.0,0.0
92091,21.2,14.2,1571,1386,0.0,0.0
92092,15.5,17.2,5251,5230,0.0,0.0
92093,18.6,15.1,5076,5020,0.0,0.0
92101,25.8,17.6,47505,44665,0.0,0.0
92102,30.0,26.7,39783,31260,0.0,0.0
92103,24.0,15.0,33311,30378,0.0,0.0
92104,25.8,16.8,44265,38347,0.0,0.0
92105,29.1,30.5,66579,50254,0.0,0.0
92106,22.7,14.9,20214,16731,0.0,0.0
92107,23.9,13.8,28684,24616,0.0,0.0
92108,24.3,16.3,24266,21817,0.0,0.0
92109,22.5,12.6,44671,39752,0.0,0.0
92110,24.2,17.4,31048,26805,0.0,0.0
92111,24.0,20.5,46686,37758,0.0,0.0
92113,33.8,34.2,50457,36565,0.0,0.0
92114,27.1,27.2,66248,51273,0.0,0.0
92115,26.3,22.9,64251,52752,0.0,0.0
92116,25.2,15.5,31523,27755,0.0,0.0
92117,24.4,18.2,51505,42766,0.0,0.0
92118,22.0,14.4,20629,16940,0.0,0.0
92119,23.8,16.6,24298,19319,0.0,0.0
92120,23.7,16.2,30768,25121,0.0,0.0
92121,19.5,15.4,4658,3949,0.0,0.0
92122,19.8,16.7,45646,39578,0.0,0.0
92123,23.5,17.5,30937,24946,0.0,0.0
92124,24.0,16.0,30530,22267,0.0,0.0
92126,19.2,19.7,74788,60837,0.0,0.0
92127,19.6,14.3,52274,36551,0.0,0.0
92128,20.6,15.9,49083,39898,0.0,0.0
92129,20.0,16.0,52415,40024,0.0,0.0
92130,19.6,13.2,61595,45215,0.0,0.0
92131,20.0,13.9,36394,27343,0.0,0.0
92134,16.5,12.4,396,370,0.0,0.0
92135,18.0,12.6,1610,1591,0.0,0.0
92136,33.9,33.1,7014,6976,0.0,0.0
92139,24.3,24.6,35771,27681,0.0,0.0
92140,17.5,14.8,2183,1940,0.0,0.0
92145,16.7,12.8,6057,6057,0.0,0.0
92147,16.1,9.6,256,255,0.0,0.0
92154,28.0,27.1,84027,65288,0.0,0.0
92155,17.1,9.6,210,210,0.0,0.0
92161,23.9,17.1,66,61,0.0,0.0
92173,31.6,33.4,29703,21867,0.0,0.0
92179,33.4,25.5,3824,3824,0.0,0.0
92201,39.7,33.3,66989,49557,0.0,0.0
92203,34.8,24.4,31366,24191,0.0,0.0
92210,30.3,22.4,4757,4442,0.0,0.0
92211,31.2,24.0,26403,23610,0.0,0.0
92220,38.1,32.5,32947,26168,0.0,0.0
92222,36.8,37.8,64,50,0.0,0.0
92223,36.0,25.4,59924,44298,0.0,0.0
92225,44.0,35.2,21104,17108,0.0,0.0
92227,35.0,35.5,27492,19414,0.0,0.0
92230,39.0,29.3,2650,1940,0.0,0.0
92231,34.9,37.9,39542,29539,0.0,0.0
92233,38.6,37.9,7019,5727,0.0,0.0
92234,37.8,29.9,51509,40408,0.0,0.0
92236,40.7,36.1,42220,28597,0.0,0.0
92239,43.3,39.5,292,240,0.0,0.0
92240,41.1,32.8,40920,29616,0.0,0.0
92241,39.6,33.0,9270,7526,0.0,0.0
92242,34.6,29.3,1231,1095,0.0,0.0
92243,35.0,35.7,49149,36222,0.0,0.0
92249,35.2,35.1,6975,4883,0.0,0.0
92250,34.0,34.3,7883,5840,0.0,0.0
92251,34.2,30.5,25851,19176,0.0,0.0
92252,33.8,23.8,8463,6966,0.0,0.0
92253,34.7,24.3,37422,31090,0.0,0.0
92254,43.3,41.4,12414,8183,0.0,0.0
92256,36.7,27.1,3517,2949,0.0,0.0
92257,37.3,41.4,1676,1380,0.0,0.0
92258,41.3,34.4,1236,911,0.0,0.0
92259,34.7,39.8,328,274,0.0,0.0
92260,34.3,25.5,31641,27363,0.0,0.0
92262,36.9,25.1,26593,23263,0.0,0.0
92264,33.7,22.1,19254,17982,0.0,0.0
92266,39.2,43.9,198,190,0.0,0.0
92267,32.8,28.7,86,70,0.0,0.0
92268,34.8,26.4,489,478,0.0,0.0
92270,31.9,24.4,16999,15686,0.0,0.0
92273,35.4,34.5,1694,1236,0.0,0.0
92274,42.0,41.8,19251,12866,0.0,0.0
92275,34.2,37.0,1390,1024,0.0,0.0
92276,39.8,33.1,7953,6308,0.0,0.0
92277,33.1,23.2,23988,17851,0.0,0.0
92278,26.3,17.0,6371,6371,0.0,0.0
92281,39.4,45.2,2122,1458,0.0,0.0
92282,42.3,32.2,1350,1071,0.0,0.0
92283,38.5,37.9,2695,1904,0.0,0.0
92284,34.4,26.4,25931,20463,0.0,0.0
92285,36.1,29.1,2769,2469,0.0,0.0
92301,38.3,31.8,38912,26466,0.0,0.0
92305,31.1,20.0,581,457,0.0,0.0
92307,34.5,26.0,41649,30904,0.0,0.0
92308,34.4,27.6,42469,32295,0.0,0.0
92309,39.3,33.0,452,302,0.0,0.0
92310,28.8,16.5,8102,5580,0.0,0.0
92311,37.1,29.8,34524,24168,0.0,0.0
92313,31.6,23.7,13150,10319,0.0,0.0
92314,32.6,22.5,10411,8413,0.0,0.0
92315,31.7,22.3,5148,4294,0.0,0.0
92316,35.3,30.1,31463,22959,0.0,0.0
92317,30.4,18.1,1089,902,0.0,0.0
92320,35.6,24.9,10036,8021,0.0,0.0
92321,32.8,23.3,1310,1057,0.0,0.0
92322,31.3,21.5,1441,1197,0.0,0.0
92324,35.2,29.6,58626,43124,0.0,0.0
92325,31.3,20.1,9892,8039,0.0,0.0
92327,39.5,32.9,484,397,0.0,0.0
92328,29.8,21.6,640,597,0.0,0.0
92332,37.1,32.5,97,83,0.0,0.0
92333,31.4,22.5,510,464,0.0,0.0
92335,36.2,31.8,96605,69193,0.0,0.0
92336,31.2,23.1,100594,73657,0.0,0.0
92337,33.0,26.0,36394,27173,0.0,0.0
92339,31.7,19.6,1053,874,0.0,0.0
92341,36.2,26.0,458,394,0.0,0.0
92342,31.0,21.3,6955,5405,0.0,0.0
92344,33.1,24.6,23166,16516,0.0,0.0
92345,36.4,30.3,86499,62275,0.0,0.0
92346,33.1,26.3,57812,43233,0.0,0.0
92347,35.7,28.6,888,685,0.0,0.0
92350,24.3,19.1,258,246,0.0,0.0
92352,30.7,19.9,7038,5754,0.0,0.0
92354,26.8,22.2,22626,18112,0.0,0.0
92356,37.5,32.1,6050,4742,0.0,0.0
92358,31.5,20.9,834,695,0.0,0.0
92359,32.5,23.0,8900,6806,0.0,0.0
92363,38.4,32.6,5634,4353,0.0,0.0
92365,37.2,31.9,2214,1808,0.0,0.0
92368,36.3,30.9,858,636,0.0,0.0
92369,52.6,51.4,1481,1476,0.0,0.0
92371,34.6,27.3,16345,12494,0.0,0.0
92372,36.1,29.6,5594,4398,0.0,0.0
92373,27.3,17.9,35348,28385,0.0,0.0
92374,30.1,22.0,43587,33395,0.0,0.0
92376,36.6,31.2,84548,60707,0.0,0.0
92377,33.6,24.1,20734,15721,0.0,0.0
92378,34.1,23.3,677,525,0.0,0.0
92382,32.5,20.8,5721,4560,0.0,0.0
92385,31.1,19.7,221,190,0.0,0.0
92386,33.5,22.7,2477,2058,0.0,0.0
92389,31.1,26.0,123,118,0.0,0.0
92391,33.3,22.4,2239,1766,0.0,0.0
92392,35.5,28.3,62294,43652,0.0,0.0
92394,37.0,29.1,41057,28724,0.0,0.0
92395,36.7,30.4,47556,34243,0.0,0.0
92397,30.0,18.8,5485,4345,0.0,0.0
92398,33.2,24.3,1234,955,0.0,0.0
92399,31.5,22.1,55794,42746,0.0,0.0
92401,42.4,41.6,2016,1415,0.0,0.0
92404,37.0,31.3,64270,45745,0.0,0.0
92405,38.0,32.0,32165,22844,0.0,0.0
92407,34.5,27.2,67814,49387,0.0,0.0
92408,35.0,33.0,13488,9796,0.0,0.0
92410,39.5,37.1,51651,35906,0.0,0.0
92411,39.1,36.8,27014,18592,0.0,0.0
92501,38.5,27.8,22017,17107,0.0,0.0
92503,37.6,29.2,90011,67299,0.0,0.0
92504,36.7,27.4,54642,42050,0.0,0.0
92505,37.6,29.3,50919,38519,0.0,0.0
92506,34.5,22.0,45185,35745,0.0,0.0
92507,36.1,27.7,63191,50100,0.0,0.0
92508,33.5,21.3,35415,26297,0.0,0.0
92509,38.9,31.2,78166,57484,0.0,0.0
92518,39.0,39.9,806,711,0.0,0.0
92530,38.5,28.6,59098,42908,0.0,0.0
92532,35.6,23.9,27560,19605,0.0,0.0
92536,36.6,27.0,3737,3120,0.0,0.0
92539,37.7,28.8,4966,4125,0.0,0.0
92543,42.3,36.2,39323,29259,0.0,0.0
92544,39.9,30.7,50007,37036,0.0,0.0
92545,37.8,31.1,44072,34719,0.0,0.0
92548,41.1,34.7,7408,5425,0.0,0.0
92549,34.3,20.9,4234,3606,0.0,0.0
92551,39.9,30.6,34294,24362,0.0,0.0
92553,41.4,33.7,76761,54607,0.0,0.0
92555,37.1,26.4,43580,32230,0.0,0.0
92557,38.8,28.2,54549,40805,0.0,0.0
92561,36.8,24.8,1648,1412,0.0,0.0
92562,33.7,21.5,64270,48450,0.0,0.0
92563,32.8,21.1,73224,52927,0.0,0.0
92567,39.6,31.2,9729,7249,0.0,0.0
92570,40.4,33.3,59015,42289,0.0,0.0
92571,40.0,31.7,59450,40833,0.0,0.0
92582,38.5,28.8,21161,14766,0.0,0.0
92583,41.3,33.6,34674,24827,0.0,0.0
92584,34.5,22.0,55517,40668,0.0,0.0
92585,37.8,27.8,24887,18361,0.0,0.0
92586,36.5,30.8,22188,19303,0.0,0.0
92587,36.5,24.3,17529,13423,0.0,0.0
92590,36.4,25.3,4840,3870,0.0,0.0
92591,33.4,21.0,42021,31616,0.0,0.0
92592,32.6,19.4,79740,58599,0.0,0.0
92595,36.3,25.4,34405,26181,0.0,0.0
92596,34.1,21.3,31081,21803,0.0,0.0
92602,18.1,17.1,29581,21760,0.0,0.0
92603,19.5,17.3,20137,15441,0.0,0.0
92604,19.7,19.1,27151,21575,0.0,0.0
92606,19.8,19.6,23383,18455,0.0,0.0
92610,20.9,16.2,12545,9654,0.0,0.0
92612,20.5,20.4,31822,27779,0.0,0.0
92614,20.4,18.6,28456,22997,0.0,0.0
92617,20.6,21.6,25232,23790,0.0,0.0
92618,18.8,17.0,57488,43450,0.0,0.0
92620,17.7,18.0,64424,47892,0.0,0.0
92624,24.7,20.0,7170,5909,0.0,0.0
92625,21.5,15.8,12017,10424,0.0,0.0
92626,24.3,20.8,50885,41887,0.0,0.0
92627,27.0,23.2,61764,49066,0.0,0.0
92629,24.1,18.6,25939,22124,0.0,0.0
92630,24.0,21.5,66359,52477,0.0,0.0
92637,19.3,27.7,17644,17539,0.0,0.0
92646,23.2,19.4,56788,46328,0.0,0.0
92647,25.1,23.3,60455,48507,0.0,0.0
92648,23.9,19.5,46691,39084,0.0,0.0
92649,23.5,19.3,34082,28647,0.0,0.0
92651,23.1,16.6,24096,20612,0.0,0.0
92653,23.4,20.3,30077,24206,0.0,0.0
92655,23.3,36.0,8878,7037,0.0,0.0
92656,23.2,17.5,53473,41702,0.0,0.0
92657,20.4,15.6,10294,8144,0.0,0.0
92660,22.2,16.6,36259,29458,0.0,0.0
92661,22.3,16.1,3457,3068,0.0,0.0
92662,20.9,15.5,2490,2249,0.0,0.0
92663,23.4,16.7,20812,18108,0.0,0.0
92672,24.1,18.7,41067,33719,0.0,0.0
92673,23.7,17.7,29642,22094,0.0,0.0
92675,25.6,22.5,35203,27658,0.0,0.0
92676,25.8,19.4,1997,1692,0.0,0.0
92677,23.3,18.3,64355,52656,0.0,0.0
92678,25.0,19.3,651,549,0.0,0.0
92679,22.8,16.1,31016,24272,0.0,0.0
92683,22.2,32.6,90946,73539,0.0,0.0
92688,24.2,18.9,44688,34125,0.0,0.0
92691,24.4,21.1,47918,38500,0.0,0.0
92692,22.7,19.0,46434,38050,0.0,0.0
92694,22.5,15.4,36637,24876,0.0,0.0
92701,32.3,36.6,48789,35028,0.0,0.0
92703,29.0,35.9,65621,49488,0.0,0.0
92704,27.3,32.4,82841,63105,0.0,0.0
92705,25.1,23.0,45902,35561,0.0,0.0
92706,28.7,31.8,35621,26748,0.0,0.0
92707,29.0,31.7,56456,42989,0.0,0.0
92708,20.6,23.5,57192,46543,0.0,0.0
92780,26.5,26.6,56034,43207,0.0,0.0
92782,20.0,17.9,29266,22465,0.0,0.0
92801,28.0,32.0,63163,48027,0.0,0.0
92802,28.4,33.0,41914,31849,0.0,0.0
92804,26.7,31.8,86127,66973,0.0,0.0
92805,28.8,30.9,74633,56893,0.0,0.0
92806,26.5,26.6,40649,32102,0.0,0.0
92807,23.1,20.9,37627,29908,0.0,0.0
92808,22.2,18.9,20056,16129,0.0,0.0
92821,22.8,21.4,41335,32653,0.0,0.0
92823,18.9,18.8,6010,4673,0.0,0.0
92831,24.3,23.4,38953,31929,0.0,0.0
92832,27.9,28.5,26277,20789,0.0,0.0
92833,22.7,25.2,52598,40842,0.0,0.0
92835,21.4,21.3,25450,20359,0.0,0.0
92840,23.5,29.9,54365,43271,0.0,0.0
92841,22.9,31.7,34376,27228,0.0,0.0
92843,23.4,33.7,45480,35470,0.0,0.0
92844,21.8,34.6,23668,18831,0.0,0.0
92845,23.2,20.6,16520,13051,0.0,0.0
92860,36.6,24.3,26376,21581,0.0,0.0
92861,21.7,20.4,5843,4789,0.0,0.0
92865,24.9,22.1,20859,16186,0.0,0.0
92866,26.8,25.5,15935,12873,0.0,0.0
92867,24.7,23.0,44927,35172,0.0,0.0
92868,26.0,24.8,27127,22348,0.0,0.0
92869,23.8,21.6,36349,29203,0.0,0.0
92870,24.2,23.4,52749,40945,0.0,0.0
92879,36.2,27.7,47243,35602,0.0,0.0
92880,31.3,22.1,75365,54312,0.0,0.0
92881,33.3,22.4,31590,24098,0.0,0.0
92882,35.5,25.7,67894,51178,0.0,0.0
92883,34.2,22.3,34836,26033,0.0,0.0
92886,22.2,19.4,50001,39005,0.0,0.0
92887,21.5,18.0,20770,16539,0.0,0.0
93001,27.2,23.0,33859,27203,0.0,0.0
93003,25.6,21.7,50558,40670,0.0,0.0
93004,25.1,21.3,31942,25095,0.0,0.0
93010,23.9,20.6,46223,36766,0.0,0.0
93012,22.4,19.2,37550,30556,0.0,0.0
93013,25.5,21.3,16299,13134,0.0,0.0
93015,28.5,28.0,18789,13813,0.0,0.0
93021,23.8,19.1,38103,29229,0.0,0.0
93022,26.4,21.4,6172,4902,0.0,0.0
93023,25.7,22.5,20937,17255,0.0,0.0
93030,28.7,31.1,59011,43288,0.0,0.0
93033,29.8,35.1,79539,56470,0.0,0.0
93035,25.5,23.0,28070,23111,0.0,0.0
93036,28.0,28.5,48656,36358,0.0,0.0
93040,28.8,28.5,1927,1373,0.0,0.0
93041,27.8,26.9,22918,17471,0.0,0.0
93043,18.8,14.2,523,509,0.0,0.0
93060,30.0,32.0,33859,24987,0.0,0.0
93063,24.1,20.8,55076,44257,0.0,0.0
93064,21.9,18.5,57,51,0.0,0.0
93065,24.6,20.8,73943,58157,0.0,0.0
93066,24.5,21.2,3141,2504,0.0,0.0
93067,23.6,17.6,734,637,0.0,0.0
93101,28.2,24.4,30513,25330,0.0,0.0
93103,26.0,21.5,20029,16549,0.0,0.0
93105,23.0,18.0,26003,21941,0.0,0.0
93106,14.5,14.3,5203,5149,0.0,0.0
93108,21.1,16.0,11243,9634,0.0,0.0
93109,24.2,18.3,11041,9404,0.0,0.0
93110,24.0,19.8,16317,13392,0.0,0.0
93111,23.5,19.6,18468,14987,0.0,0.0
93117,23.3,22.1,53430,45436,0.0,0.0
93201,38.8,40.9,1260,796,0.0,0.0
93202,35.9,33.4,4154,2911,0.0,0.0
93203,41.0,43.9,20777,13344,0.0,0.0
93204,40.5,40.0,13720,10473,0.0,0.0
93205,37.0,31.7,2081,1778,0.0,0.0
93206,39.0,38.5,1940,1319,0.0,0.0
93207,33.1,28.9,311,273,0.0,0.0
93208,33.5,30.0,135,125,0.0,0.0
93210,41.5,33.6,18581,14440,0.0,0.0
93212,40.6,38.3,23138,18495,0.0,0.0
93215,37.0,38.3,53626,39527,0.0,0.0
93218,34.4,34.5,979,689,0.0,0.0
93219,37.6,42.1,9324,6172,0.0,0.0
93220,34.5,28.2,214,158,0.0,0.0
93221,33.3,28.3,15024,11100,0.0,0.0
93222,32.1,24.2,2192,1907,0.0,0.0
93223,39.2,40.9,10487,7092,0.0,0.0
93224,35.6,32.9,388,297,0.0,0.0
93225,36.4,29.6,4775,3844,0.0,0.0
93226,35.3,31.1,297,240,0.0,0.0
93227,35.2,38.8,137,90,0.0,0.0
93230,33.5,29.1,68412,49514,0.0,0.0
93234,45.4,45.8,6745,4341,0.0,0.0
93235,38.5,41.5,4651,3199,0.0,0.0
93237,31.3,24.8,169,153,0.0,0.0
93238,35.6,29.1,1603,1369,0.0,0.0
93239,39.2,41.9,1376,933,0.0,0.0
93240,41.4,39.2,5691,4567,0.0,0.0
93241,43.8,49.1,15707,10357,0.0,0.0
93242,39.4,32.6,3073,2253,0.0,0.0
93243,37.6,30.9,1386,1106,0.0,0.0
93244,30.9,22.3,229,178,0.0,0.0
93245,31.9,26.1,38045,26757,0.0,0.0
93246,21.9,15.4,941,907,0.0,0.0
93247,38.0,39.1,18210,12216,0.0,0.0
93249,40.0,40.9,2590,1658,0.0,0.0
93250,41.2,42.7,14892,9806,0.0,0.0
93251,37.2,35.4,250,175,0.0,0.0
93252,36.5,33.9,1499,1153,0.0,0.0
93254,30.2,27.1,780,559,0.0,0.0
93255,36.2,28.9,630,521,0.0,0.0
93256,36.2,36.0,5754,3697,0.0,0.0
93257,35.7,34.9,79569,54353,0.0,0.0
93258,32.9,37.1,1921,1302,0.0,0.0
93260,33.6,28.8,221,206,0.0,0.0
93261,40.3,46.5,2513,1626,0.0,0.0
93263,38.3,35.9,22341,15090,0.0,0.0
93265,32.5,26.9,4117,3312,0.0,0.0
93266,39.0,41.4,1521,1088,0.0,0.0
93267,38.6,39.5,6119,4155,0.0,0.0
93268,37.1,32.4,18502,13490,0.0,0.0
93270,34.6,33.6,5637,3964,0.0,0.0
93271,27.8,19.3,1930,1644,0.0,0.0
93272,39.1,41.0,3468,2293,0.0,0.0
93274,35.3,32.5,78493,54518,0.0,0.0
93276,35.7,31.6,177,123,0.0,0.0
93277,32.1,26.5,53196,39797,0.0,0.0
93280,38.8,36.7,28182,20158,0.0,0.0
93283,37.3,32.6,1880,1557,0.0,0.0
93285,35.5,32.6,2457,2149,0.0,0.0
93286,37.5,38.4,9735,6858,0.0,0.0
93287,36.5,32.3,221,181,0.0,0.0
93291,32.1,27.5,63366,43740,0.0,0.0
93292,32.9,28.1,43316,31506,0.0,0.0
93301,40.0,35.9,14518,10702,0.0,0.0
93304,40.3,38.8,50837,35341,0.0,0.0
93305,41.9,41.9,38392,25783,0.0,0.0
93306,36.8,33.5,74623,52240,0.0,0.0
93307,40.2,40.6,88338,58839,0.0,0.0
93308,35.3,28.4,56037,41615,0.0,0.0
93309,35.6,30.6,61079,45587,0.0,0.0
93311,29.0,21.6,52466,38461,0.0,0.0
93312,30.6,21.3,58714,42772,0.0,0.0
93313,32.2,28.1,58322,41287,0.0,0.0
93314,30.7,21.3,33619,24035,0.0,0.0
93401,25.8,17.9,29877,25047,0.0,0.0
93402,25.5,18.2,14500,11981,0.0,0.0
93405,26.6,22.3,23331,20324,0.0,0.0
93407,26.9,27.1,462,462,0.0,0.0
93409,39.2,32.5,3806,3803,0.0,0.0
93410,24.7,23.7,7929,7917,0.0,0.0
93420,25.3,18.3,30540,24920,0.0,0.0
93422,27.7,20.3,33041,26192,0.0,0.0
93424,23.3,15.6,1256,1161,0.0,0.0
93426,29.5,22.8,1260,1058,0.0,0.0
93427,25.6,19.2,5864,4530,0.0,0.0
93428,26.0,21.4,5951,5279,0.0,0.0
93429,32.3,30.7,153,114,0.0,0.0
93430,25.2,18.3,2849,2484,0.0,0.0
93432,26.9,19.4,1174,961,0.0,0.0
93433,29.1,24.3,12643,10263,0.0,0.0
93434,32.9,37.5,8120,5584,0.0,0.0
93436,29.1,27.9,56730,43129,0.0,0.0
93437,21.6,13.2,3560,2342,0.0,0.0
93440,26.7,21.5,2048,1564,0.0,0.0
93441,24.4,18.8,1295,1036,0.0,0.0
93442,26.0,19.3,11390,9873,0.0,0.0
93444,27.1,21.7,22293,17575,0.0,0.0
93445,31.0,26.8,7040,5547,0.0,0.0
93446,28.4,22.2,45979,35584,0.0,0.0
93449,25.1,17.8,8096,7076,0.0,0.0
93450,31.1,24.5,541,372,0.0,0.0
93451,29.4,22.7,4820,3441,0.0,0.0
93452,28.0,22.5,522,397,0.0,0.0
93453,26.9,18.7,3045,2421,0.0,0.0
93454,29.4,30.3,40994,29366,0.0,0.0
93455,25.9,22.3,45282,34818,0.0,0.0
93458,31.4,36.2,59927,40341,0.0,0.0
93460,25.6,20.6,5728,4750,0.0,0.0
93461,29.1,22.0,1503,1061,0.0,0.0
93463,24.2,20.6,8731,7291,0.0,0.0
93465,25.8,17.2,10121,7752,0.0,0.0
93501,39.0,36.1,5772,4155,0.0,0.0
93505,39.6,33.4,14880,11306,0.0,0.0
93510,26.4,21.3,7591,6264,0.0,0.0
93512,33.9,22.3,243,200,0.0,0.0
93513,29.9,23.7,1870,1445,0.0,0.0
93514,28.3,22.0,14361,11395,0.0,0.0
93516,38.2,33.2,2114,1565,0.0,0.0
93517,31.2,22.5,768,648,0.0,0.0
93518,34.7,27.9,1138,934,0.0,0.0
93519,37.4,36.4,64,57,0.0,0.0
93523,33.0,23.5,3293,2186,0.0,0.0
93524,23.8,14.2,80,74,0.0,0.0
93526,29.3,24.3,628,528,0.0,0.0
93527,32.3,23.0,2315,1869,0.0,0.0
93528,36.4,37.4,113,104,0.0,0.0
93529,32.7,21.8,619,510,0.0,0.0
93530,30.2,27.1,71,66,0.0,0.0
93531,30.0,20.2,531,435,0.0,0.0
93532,26.5,20.3,2373,1923,0.0,0.0
93534,31.6,30.4,43906,32639,0.0,0.0
93535,32.1,31.1,82149,57721,0.0,0.0
93536,27.8,23.6,74283,56504,0.0,0.0
93541,32.6,23.7,488,383,0.0,0.0
93543,32.4,34.6,14132,10375,0.0,0.0
93544,29.0,27.2,1126,978,0.0,0.0
93545,30.8,26.6,2072,1643,0.0,0.0
93546,31.1,19.8,8545,6750,0.0,0.0
93549,31.0,26.5,235,203,0.0,0.0
93550,32.3,33.0,82379,58357,0.0,0.0
93551,26.6,23.0,56001,42533,0.0,0.0
93552,30.6,30.3,42468,30405,0.0,0.0
93553,28.7,26.4,1921,1579,0.0,0.0
93555,32.0,23.3,32810,24673,0.0,0.0
93560,35.8,28.9,21581,15559,0.0,0.0
93561,31.9,23.4,31091,23780,0.0,0.0
93562,35.8,27.0,1633,1227,0.0,0.0
93563,27.8,20.8,143,110,0.0,0.0
93581,37.8,27.3,3660,3650,0.0,0.0
93591,33.1,34.9,7450,5420,0.0,0.0
93601,32.7,25.1,1858,1529,0.0,0.0
93602,35.0,22.9,3402,2651,0.0,0.0
93603,28.7,24.0,280,225,0.0,0.0
93604,30.6,23.3,627,564,0.0,0.0
93605,35.6,23.7,144,101,0.0,0.0
93606,41.2,38.7,1352,861,0.0,0.0
93608,46.0,45.7,1173,811,0.0,0.0
93609,40.0,35.3,5694,3966,0.0,0.0
93610,39.3,33.0,23859,18374,0.0,0.0
93611,31.8,21.0,47041,35516,0.0,0.0
93612,36.7,28.4,37368,28137,0.0,0.0
93614,31.0,22.4,11574,9315,0.0,0.0
93615,40.6,44.4,5373,3531,0.0,0.0
93616,39.6,36.2,2225,1645,0.0,0.0
93618,38.4,38.0,30709,20902,0.0,0.0
93619,31.0,19.1,50032,35929,0.0,0.0
93620,37.9,37.9,10311,7296,0.0,0.0
93621,34.8,23.0,520,402,0.0,0.0
93622,45.6,46.1,9884,6789,0.0,0.0
93623,33.4,24.4,75,67,0.0,0.0
93624,48.3,47.6,806,527,0.0,0.0
93625,38.5,34.2,8194,5956,0.0,0.0
93626,32.8,21.4,2132,1670,0.0,0.0
93627,45.3,43.0,188,116,0.0,0.0
93628,35.3,20.6,329,249,0.0,0.0
93630,40.8,37.6,21103,14620,0.0,0.0
93631,35.7,27.7,16843,12381,0.0,0.0
93635,34.5,33.5,48510,33567,0.0,0.0
93636,32.0,24.2,14004,10701,0.0,0.0
93637,35.9,31.9,40202,28058,0.0,0.0
93638,39.9,39.6,51106,34045,0.0,0.0
93640,46.2,45.9,13865,9271,0.0,0.0
