year,zcta5,measure,data_value,data_value_type,totalpopulation,totalpop18plus
2023,89825,Obesity,39.6,Crude prevalence,884,672
2023,89828,Physical Inactivity,26.3,Crude prevalence,329,259
2023,89828,Obesity,36.7,Crude prevalence,329,259
2023,89830,Physical Inactivity,31.5,Crude prevalence,130,99
2023,89830,Obesity,39.5,Crude prevalence,130,99
2023,89832,Physical Inactivity,31.3,Crude prevalence,1338,918
2023,89832,Obesity,41.3,Crude prevalence,1338,918
2023,89833,Physical Inactivity,29.6,Crude prevalence,164,124
2023,89833,Obesity,39.0,Crude prevalence,164,124
2023,89834,Physical Inactivity,28.6,Crude prevalence,136,101
2023,89834,Obesity,37.7,Crude prevalence,136,101
2023,89835,Physical Inactivity,29.4,Crude prevalence,1689,1286
2023,89835,Obesity,39.7,Crude prevalence,1689,1286
2023,89883,Physical Inactivity,33.5,Crude prevalence,4683,3082
2023,89883,Obesity,41.5,Crude prevalence,4683,3082
2023,90001,Physical Inactivity,39.2,Crude prevalence,55859,39428
2023,90001,Obesity,34.3,Crude prevalence,55859,39428
2023,90002,Physical Inactivity,38.5,Crude prevalence,53150,37021
2023,90002,Obesity,35.1,Crude prevalence,53150,37021
2023,90003,Physical Inactivity,39.7,Crude prevalence,72764,50744
2023,90003,Obesity,35.9,Crude prevalence,72764,50744
2023,90004,Physical Inactivity,27.9,Crude prevalence,58585,48418
2023,90004,Obesity,25.8,Crude prevalence,58585,48418
2023,90005,Physical Inactivity,30.7,Crude prevalence,37987,32095
2023,90005,Obesity,25.3,Crude prevalence,37987,32095
2023,90006,Physical Inactivity,36.7,Crude prevalence,58229,46560
2023,90006,Obesity,29.6,Crude prevalence,58229,46560
2023,90007,Physical Inactivity,32.3,Crude prevalence,40944,34684
2023,90007,Obesity,28.8,Crude prevalence,40944,34684
2023,90008,Physical Inactivity,27.3,Crude prevalence,33041,27049
2023,90008,Obesity,33.0,Crude prevalence,33041,27049
2023,90010,Physical Inactivity,26.3,Crude prevalence,5400,4886
2023,90010,Obesity,19.6,Crude prevalence,5400,4886
2023,90011,Physical Inactivity,42.3,Crude prevalence,102308,72347
2023,90011,Obesity,35.8,Crude prevalence,102308,72347
2023,90012,Physical Inactivity,27.5,Crude prevalence,33851,30850
2023,90012,Obesity,24.0,Crude prevalence,33851,30850
2023,90013,Physical Inactivity,31.6,Crude prevalence,15589,14945
2023,90013,Obesity,33.6,Crude prevalence,15589,14945
2023,90014,Physical Inactivity,26.9,Crude prevalence,9254,8839
2023,90014,Obesity,28.9,Crude prevalence,9254,8839
2023,90015,Physical Inactivity,26.4,Crude prevalence,27324,23679
2023,90015,Obesity,27.2,Crude prevalence,27324,23679
2023,90016,Physical Inactivity,28.2,Crude prevalence,46512,37478
2023,90016,Obesity,30.9,Crude prevalence,46512,37478
2023,90017,Physical Inactivity,34.0,Crude prevalence,27295,22670
2023,90017,Obesity,30.3,Crude prevalence,27295,22670
2023,90018,Physical Inactivity,31.9,Crude prevalence,50179,39845
2023,90018,Obesity,31.8,Crude prevalence,50179,39845
2023,90019,Physical Inactivity,27.7,Crude prevalence,62002,51384
2023,90019,Obesity,27.9,Crude prevalence,62002,51384
2023,90020,Physical Inactivity,27.0,Crude prevalence,38694,32773
2023,90020,Obesity,22.9,Crude prevalence,38694,32773
2023,90021,Physical Inactivity,35.9,Crude prevalence,5192,4697
2023,90021,Obesity,37.0,Crude prevalence,5192,4697
2023,90022,Physical Inactivity,36.5,Crude prevalence,64517,48333
2023,90022,Obesity,32.0,Crude prevalence,64517,48333
2023,90023,Physical Inactivity,38.8,Crude prevalence,45939,33467
2023,90023,Obesity,33.1,Crude prevalence,45939,33467
2023,90024,Physical Inactivity,19.3,Crude prevalence,52862,48979
2023,90024,Obesity,19.3,Crude prevalence,52862,48979
2023,90025,Physical Inactivity,15.4,Crude prevalence,45466,40134
2023,90025,Obesity,21.1,Crude prevalence,45466,40134
2023,90026,Physical Inactivity,24.2,Crude prevalence,63329,53782
2023,90026,Obesity,25.9,Crude prevalence,63329,53782
2023,90027,Physical Inactivity,19.3,Crude prevalence,44471,39492
2023,90027,Obesity,24.6,Crude prevalence,44471,39492
2023,90028,Physical Inactivity,21.0,Crude prevalence,32330,29992
2023,90028,Obesity,26.4,Crude prevalence,32330,29992
2023,90029,Physical Inactivity,28.2,Crude prevalence,34695,29382
2023,90029,Obesity,27.4,Crude prevalence,34695,29382
2023,90031,Physical Inactivity,33.3,Crude prevalence,37333,29935
2023,90031,Obesity,27.4,Crude prevalence,37333,29935
2023,90032,Physical Inactivity,31.0,Crude prevalence,43506,34843
2023,90032,Obesity,28.1,Crude prevalence,43506,34843
2023,90033,Physical Inactivity,38.6,Crude prevalence,46081,34748
2023,90033,Obesity,32.2,Crude prevalence,46081,34748
2023,90034,Physical Inactivity,16.9,Crude prevalence,57152,49546
2023,90034,Obesity,22.6,Crude prevalence,57152,49546
2023,90035,Physical Inactivity,15.9,Crude prevalence,30294,24357
2023,90035,Obesity,23.0,Crude prevalence,30294,24357
2023,90036,Physical Inactivity,15.3,Crude prevalence,39549,33603
2023,90036,Obesity,22.4,Crude prevalence,39549,33603
2023,90037,Physical Inactivity,38.8,Crude prevalence,63706,46919
2023,90037,Obesity,35.0,Crude prevalence,63706,46919
2023,90038,Physical Inactivity,27.3,Crude prevalence,27414,23650
2023,90038,Obesity,28.8,Crude prevalence,27414,23650
2023,90039,Physical Inactivity,20.1,Crude prevalence,28059,23846
2023,90039,Obesity,23.8,Crude prevalence,28059,23846
2023,90040,Physical Inactivity,34.1,Crude prevalence,12089,9222
2023,90040,Obesity,30.7,Crude prevalence,12089,9222
2023,90041,Physical Inactivity,20.7,Crude prevalence,26654,22497
2023,90041,Obesity,21.8,Crude prevalence,26654,22497
2023,90042,Physical Inactivity,24.4,Crude prevalence,58295,48003
2023,90042,Obesity,25.9,Crude prevalence,58295,48003
2023,90043,Physical Inactivity,28.8,Crude prevalence,46179,37096
2023,90043,Obesity,33.6,Crude prevalence,46179,37096
2023,90044,Physical Inactivity,37.2,Crude prevalence,94354,68059
2023,90044,Obesity,35.9,Crude prevalence,94354,68059
2023,90045,Physical Inactivity,15.8,Crude prevalence,41035,34909
2023,90045,Obesity,21.9,Crude prevalence,41035,34909
2023,90046,Physical Inactivity,15.7,Crude prevalence,49987,46030
2023,90046,Obesity,24.0,Crude prevalence,49987,46030
2023,90047,Physical Inactivity,30.6,Crude prevalence,50154,39372
2023,90047,Obesity,34.4,Crude prevalence,50154,39372
2023,90048,Physical Inactivity,15.1,Crude prevalence,22604,20223
2023,90048,Obesity,22.6,Crude prevalence,22604,20223
2023,90049,Physical Inactivity,13.2,Crude prevalence,36980,31097
2023,90049,Obesity,20.4,Crude prevalence,36980,31097
2023,90056,Physical Inactivity,20.0,Crude prevalence,8184,7038
2023,90056,Obesity,28.1,Crude prevalence,8184,7038
2023,90057,Physical Inactivity,38.0,Crude prevalence,45510,35867
2023,90057,Obesity,30.3,Crude prevalence,45510,35867
2023,90058,Physical Inactivity,42.8,Crude prevalence,3751,2640
2023,90058,Obesity,35.5,Crude prevalence,3751,2640
2023,90059,Physical Inactivity,37.1,Crude prevalence,43551,30451
2023,90059,Obesity,35.3,Crude prevalence,43551,30451
2023,90061,Physical Inactivity,35.1,Crude prevalence,29570,21399
2023,90061,Obesity,34.6,Crude prevalence,29570,21399
2023,90062,Physical Inactivity,34.0,Crude prevalence,32524,25206
2023,90062,Obesity,33.5,Crude prevalence,32524,25206
2023,90063,Physical Inactivity,36.0,Crude prevalence,50227,37769
2023,90063,Obesity,31.4,Crude prevalence,50227,37769
2023,90064,Physical Inactivity,15.5,Crude prevalence,27553,22610
2023,90064,Obesity,20.9,Crude prevalence,27553,22610
2023,90065,Physical Inactivity,25.4,Crude prevalence,44328,36302
2023,90065,Obesity,25.8,Crude prevalence,44328,36302
2023,90066,Physical Inactivity,17.5,Crude prevalence,55304,46668
2023,90066,Obesity,22.6,Crude prevalence,55304,46668
2023,90067,Physical Inactivity,18.7,Crude prevalence,3344,3130
2023,90067,Obesity,19.9,Crude prevalence,3344,3130
2023,90068,Physical Inactivity,14.9,Crude prevalence,24361,22013
2023,90068,Obesity,23.5,Crude prevalence,24361,22013
2023,90069,Physical Inactivity,14.7,Crude prevalence,20584,19632
2023,90069,Obesity,23.6,Crude prevalence,20584,19632
2023,90071,Physical Inactivity,29.2,Crude prevalence,907,840
2023,90071,Obesity,36.5,Crude prevalence,907,840
2023,90073,Physical Inactivity,50.9,Crude prevalence,936,845
2023,90073,Obesity,37.1,Crude prevalence,936,845
2023,90077,Physical Inactivity,14.9,Crude prevalence,8874,7187
2023,90077,Obesity,20.6,Crude prevalence,8874,7187
2023,90089,Physical Inactivity,28.7,Crude prevalence,5172,5114
2023,90089,Obesity,27.6,Crude prevalence,5172,5114
2023,90094,Physical Inactivity,12.3,Crude prevalence,12746,10618
2023,90094,Obesity,20.2,Crude prevalence,12746,10618
2023,90201,Physical Inactivity,39.6,Crude prevalence,95810,69899
2023,90201,Obesity,34.1,Crude prevalence,95810,69899
2023,90210,Physical Inactivity,16.0,Crude prevalence,21134,17489
2023,90210,Obesity,21.6,Crude prevalence,21134,17489
2023,90211,Physical Inactivity,15.9,Crude prevalence,8260,6728
2023,90211,Obesity,21.8,Crude prevalence,8260,6728
2023,90212,Physical Inactivity,14.9,Crude prevalence,11451,9473
2023,90212,Obesity,22.0,Crude prevalence,11451,9473
2023,90220,Physical Inactivity,33.8,Crude prevalence,50412,36887
2023,90220,Obesity,34.0,Crude prevalence,50412,36887
2023,90221,Physical Inactivity,35.9,Crude prevalence,52561,37775
2023,90221,Obesity,33.6,Crude prevalence,52561,37775
2023,90222,Physical Inactivity,32.7,Crude prevalence,32397,23289
2023,90222,Obesity,32.7,Crude prevalence,32397,23289
2023,90230,Physical Inactivity,19.4,Crude prevalence,32743,26229
2023,90230,Obesity,23.2,Crude prevalence,32743,26229
2023,90232,Physical Inactivity,16.9,Crude prevalence,16452,13697
2023,90232,Obesity,22.2,Crude prevalence,16452,13697
2023,90240,Physical Inactivity,25.2,Crude prevalence,26495,20655
2023,90240,Obesity,26.6,Crude prevalence,26495,20655
2023,90241,Physical Inactivity,27.5,Crude prevalence,44921,34865
2023,90241,Obesity,28.0,Crude prevalence,44921,34865
2023,90242,Physical Inactivity,26.8,Crude prevalence,42939,33417
2023,90242,Obesity,27.9,Crude prevalence,42939,33417
2023,90245,Physical Inactivity,14.3,Crude prevalence,17272,13722
2023,90245,Obesity,22.0,Crude prevalence,17272,13722
2023,90247,Physical Inactivity,28.9,Crude prevalence,48543,38802
2023,90247,Obesity,26.3,Crude prevalence,48543,38802
2023,90248,Physical Inactivity,26.7,Crude prevalence,11295,9184
2023,90248,Obesity,24.3,Crude prevalence,11295,9184
2023,90249,Physical Inactivity,26.7,Crude prevalence,27125,21581
2023,90249,Obesity,27.3,Crude prevalence,27125,21581
2023,90250,Physical Inactivity,28.8,Crude prevalence,97653,74716
2023,90250,Obesity,30.6,Crude prevalence,97653,74716
2023,90254,Physical Inactivity,12.7,Crude prevalence,19736,16281
2023,90254,Obesity,21.7,Crude prevalence,19736,16281
2023,90255,Physical Inactivity,37.9,Crude prevalence,71157,53319
2023,90255,Obesity,32.8,Crude prevalence,71157,53319
2023,90260,Physical Inactivity,29.4,Crude prevalence,33338,26015
2023,90260,Obesity,29.0,Crude prevalence,33338,26015
2023,90262,Physical Inactivity,35.5,Crude prevalence,67099,49547
2023,90262,Obesity,32.7,Crude prevalence,67099,49547
2023,90263,Physical Inactivity,10.7,Crude prevalence,1972,1959
2023,90263,Obesity,12.3,Crude prevalence,1972,1959
2023,90265,Physical Inactivity,15.6,Crude prevalence,15186,12874
2023,90265,Obesity,22.5,Crude prevalence,15186,12874
2023,90266,Physical Inactivity,12.8,Crude prevalence,35506,27257
2023,90266,Obesity,20.4,Crude prevalence,35506,27257
2023,90270,Physical Inactivity,38.3,Crude prevalence,25113,18357
2023,90270,Obesity,32.8,Crude prevalence,25113,18357
2023,90272,Physical Inactivity,13.7,Crude prevalence,22849,17822
2023,90272,Obesity,20.7,Crude prevalence,22849,17822
2023,90274,Physical Inactivity,15.4,Crude prevalence,25307,20292
2023,90274,Obesity,18.6,Crude prevalence,25307,20292
2023,90275,Physical Inactivity,16.7,Crude prevalence,42452,34101
2023,90275,Obesity,18.5,Crude prevalence,42452,34101
2023,90277,Physical Inactivity,14.8,Crude prevalence,37856,31802
2023,90277,Obesity,22.2,Crude prevalence,37856,31802
2023,90278,Physical Inactivity,15.8,Crude prevalence,42188,32414
2023,90278,Obesity,21.9,Crude prevalence,42188,32414
2023,90280,Physical Inactivity,33.9,Crude prevalence,92678,69893
2023,90280,Obesity,31.0,Crude prevalence,92678,69893
2023,90290,Physical Inactivity,15.4,Crude prevalence,6640,5427
2023,90290,Obesity,23.7,Crude prevalence,6640,5427
2023,90291,Physical Inactivity,14.9,Crude prevalence,28442,25030
2023,90291,Obesity,23.8,Crude prevalence,28442,25030
2023,90292,Physical Inactivity,14.4,Crude prevalence,27681,25172
2023,90292,Obesity,22.4,Crude prevalence,27681,25172
2023,90293,Physical Inactivity,13.4,Crude prevalence,12633,11327
2023,90293,Obesity,21.6,Crude prevalence,12633,11327
2023,90301,Physical Inactivity,31.8,Crude prevalence,36270,28387
2023,90301,Obesity,32.8,Crude prevalence,36270,28387
2023,90302,Physical Inactivity,27.1,Crude prevalence,29264,23040
2023,90302,Obesity,31.9,Crude prevalence,29264,23040
2023,90303,Physical Inactivity,32.1,Crude prevalence,24490,18693
2023,90303,Obesity,33.3,Crude prevalence,24490,18693
2023,90304,Physical Inactivity,35.3,Crude prevalence,26058,19356
2023,90304,Obesity,32.0,Crude prevalence,26058,19356
2023,90305,Physical Inactivity,24.3,Crude prevalence,15367,12812
2023,90305,Obesity,32.3,Crude prevalence,15367,12812
2023,90401,Physical Inactivity,16.3,Crude prevalence,8167,7534
2023,90401,Obesity,23.9,Crude prevalence,8167,7534
2023,90402,Physical Inactivity,13.9,Crude prevalence,12295,10040
2023,90402,Obesity,20.5,Crude prevalence,12295,10040
2023,90403,Physical Inactivity,15.4,Crude prevalence,25278,21981
2023,90403,Obesity,22.5,Crude prevalence,25278,21981
2023,90404,Physical Inactivity,19.2,Crude prevalence,21995,18878
2023,90404,Obesity,24.3,Crude prevalence,21995,18878
2023,90405,Physical Inactivity,15.5,Crude prevalence,27966,24090
2023,90405,Obesity,23.0,Crude prevalence,27966,24090
2023,90501,Physical Inactivity,24.7,Crude prevalence,43990,34595
2023,90501,Obesity,24.2,Crude prevalence,43990,34595
2023,90502,Physical Inactivity,24.7,Crude prevalence,18977,15905
2023,90502,Obesity,21.9,Crude prevalence,18977,15905
2023,90503,Physical Inactivity,18.7,Crude prevalence,45386,36194
2023,90503,Obesity,19.4,Crude prevalence,45386,36194
2023,90504,Physical Inactivity,22.1,Crude prevalence,32503,26354
2023,90504,Obesity,20.8,Crude prevalence,32503,26354
2023,90505,Physical Inactivity,18.4,Crude prevalence,36643,29276
2023,90505,Obesity,19.8,Crude prevalence,36643,29276
2023,90601,Physical Inactivity,26.1,Crude prevalence,32625,25936
2023,90601,Obesity,27.7,Crude prevalence,32625,25936
2023,90602,Physical Inactivity,29.0,Crude prevalence,25521,19642
2023,90602,Obesity,29.6,Crude prevalence,25521,19642
2023,90603,Physical Inactivity,21.4,Crude prevalence,21174,16450
2023,90603,Obesity,25.1,Crude prevalence,21174,16450
2023,90604,Physical Inactivity,24.7,Crude prevalence,40110,30826
2023,90604,Obesity,26.8,Crude prevalence,40110,30826
2023,90605,Physical Inactivity,26.8,Crude prevalence,40189,30904
2023,90605,Obesity,28.0,Crude prevalence,40189,30904
2023,90606,Physical Inactivity,29.3,Crude prevalence,32078,25021
2023,90606,Obesity,28.9,Crude prevalence,32078,25021
2023,90620,Physical Inactivity,26.6,Crude prevalence,46564,36907
2023,90620,Obesity,23.7,Crude prevalence,46564,36907
2023,90621,Physical Inactivity,27.7,Crude prevalence,36972,28637
2023,90621,Obesity,23.5,Crude prevalence,36972,28637
2023,90623,Physical Inactivity,24.0,Crude prevalence,15906,12945
2023,90623,Obesity,19.6,Crude prevalence,15906,12945
2023,90630,Physical Inactivity,21.8,Crude prevalence,49965,39156
2023,90630,Obesity,21.1,Crude prevalence,49965,39156
2023,90631,Physical Inactivity,25.7,Crude prevalence,69533,54272
2023,90631,Obesity,26.0,Crude prevalence,69533,54272
2023,90638,Physical Inactivity,22.9,Crude prevalence,46967,38424
2023,90638,Obesity,22.9,Crude prevalence,46967,38424
2023,90639,Physical Inactivity,11.3,Crude prevalence,1511,1509
2023,90639,Obesity,13.2,Crude prevalence,1511,1509
2023,90640,Physical Inactivity,31.0,Crude prevalence,62678,49356
2023,90640,Obesity,27.5,Crude prevalence,62678,49356
2023,90650,Physical Inactivity,28.4,Crude prevalence,102891,80246
2023,90650,Obesity,26.9,Crude prevalence,102891,80246
2023,90660,Physical Inactivity,31.3,Crude prevalence,62013,48819
2023,90660,Obesity,29.1,Crude prevalence,62013,48819
2023,90670,Physical Inactivity,29.8,Crude prevalence,17761,14163
2023,90670,Obesity,28.3,Crude prevalence,17761,14163
2023,90680,Physical Inactivity,32.5,Crude prevalence,30045,23432
2023,90680,Obesity,26.0,Crude prevalence,30045,23432
2023,90701,Physical Inactivity,27.4,Crude prevalence,16434,13325
2023,90701,Obesity,21.7,Crude prevalence,16434,13325
2023,90703,Physical Inactivity,21.1,Crude prevalence,49735,40882
2023,90703,Obesity,16.7,Crude prevalence,49735,40882
2023,90704,Physical Inactivity,26.6,Crude prevalence,3715,2917
2023,90704,Obesity,28.7,Crude prevalence,3715,2917
2023,90706,Physical Inactivity,28.9,Crude prevalence,79179,60613
2023,90706,Obesity,28.7,Crude prevalence,79179,60613
2023,90710,Physical Inactivity,26.1,Crude prevalence,26605,21001
2023,90710,Obesity,25.7,Crude prevalence,26605,21001
2023,90712,Physical Inactivity,20.6,Crude prevalence,32332,25694
2023,90712,Obesity,24.0,Crude prevalence,32332,25694
2023,90713,Physical Inactivity,20.2,Crude prevalence,28755,22772
2023,90713,Obesity,24.5,Crude prevalence,28755,22772
2023,90715,Physical Inactivity,24.9,Crude prevalence,20999,16363
2023,90715,Obesity,24.0,Crude prevalence,20999,16363
2023,90716,Physical Inactivity,33.2,Crude prevalence,14098,10534
2023,90716,Obesity,29.0,Crude prevalence,14098,10534
2023,90717,Physical Inactivity,24.0,Crude prevalence,22044,17834
2023,90717,Obesity,25.4,Crude prevalence,22044,17834
2023,90720,Physical Inactivity,20.6,Crude prevalence,22955,17608
2023,90720,Obesity,23.6,Crude prevalence,22955,17608
2023,90723,Physical Inactivity,32.9,Crude prevalence,53770,39803
2023,90723,Obesity,31.4,Crude prevalence,53770,39803
2023,90731,Physical Inactivity,27.8,Crude prevalence,61270,48323
2023,90731,Obesity,29.3,Crude prevalence,61270,48323
2023,90732,Physical Inactivity,21.0,Crude prevalence,21397,17780
2023,90732,Obesity,24.6,Crude prevalence,21397,17780
2023,90740,Physical Inactivity,21.3,Crude prevalence,24769,21737
2023,90740,Obesity,21.3,Crude prevalence,24769,21737
2023,90742,Physical Inactivity,16.4,Crude prevalence,748,691
2023,90742,Obesity,23.1,Crude prevalence,748,691
2023,90743,Physical Inactivity,16.7,Crude prevalence,466,422
2023,90743,Obesity,22.1,Crude prevalence,466,422
2023,90744,Physical Inactivity,36.6,Crude prevalence,53074,38921
2023,90744,Obesity,32.6,Crude prevalence,53074,38921
2023,90745,Physical Inactivity,28.5,Crude prevalence,59937,48719
2023,90745,Obesity,23.9,Crude prevalence,59937,48719
2023,90746,Physical Inactivity,24.8,Crude prevalence,27147,22378
2023,90746,Obesity,29.5,Crude prevalence,27147,22378
2023,90755,Physical Inactivity,21.6,Crude prevalence,11923,9495
2023,90755,Obesity,24.7,Crude prevalence,11923,9495
2023,90802,Physical Inactivity,22.1,Crude prevalence,41686,36840
2023,90802,Obesity,28.0,Crude prevalence,41686,36840
2023,90803,Physical Inactivity,15.9,Crude prevalence,32192,28633
2023,90803,Obesity,23.1,Crude prevalence,32192,28633
2023,90804,Physical Inactivity,27.1,Crude prevalence,39370,31568
2023,90804,Obesity,28.1,Crude prevalence,39370,31568
2023,90805,Physical Inactivity,31.3,Crude prevalence,95350,71345
2023,90805,Obesity,30.7,Crude prevalence,95350,71345
2023,90806,Physical Inactivity,31.5,Crude prevalence,41611,31783
2023,90806,Obesity,29.0,Crude prevalence,41611,31783
2023,90807,Physical Inactivity,21.8,Crude prevalence,32412,26218
2023,90807,Obesity,25.3,Crude prevalence,32412,26218
2023,90808,Physical Inactivity,18.1,Crude prevalence,39747,31588
2023,90808,Obesity,23.5,Crude prevalence,39747,31588
2023,90810,Physical Inactivity,30.0,Crude prevalence,38529,29864
2023,90810,Obesity,26.7,Crude prevalence,38529,29864
2023,90813,Physical Inactivity,35.1,Crude prevalence,54565,40576
2023,90813,Obesity,31.5,Crude prevalence,54565,40576
2023,90814,Physical Inactivity,18.2,Crude prevalence,19042,16352
2023,90814,Obesity,25.2,Crude prevalence,19042,16352
2023,90815,Physical Inactivity,18.3,Crude prevalence,41837,34361
2023,90815,Obesity,23.1,Crude prevalence,41837,34361
2023,90822,Physical Inactivity,39.9,Crude prevalence,54,51
2023,90822,Obesity,36.2,Crude prevalence,54,51
2023,91001,Physical Inactivity,19.9,Crude prevalence,36578,29591
2023,91001,Obesity,25.8,Crude prevalence,36578,29591
2023,91006,Physical Inactivity,21.9,Crude prevalence,31949,25635
2023,91006,Obesity,17.2,Crude prevalence,31949,25635
2023,91007,Physical Inactivity,21.9,Crude prevalence,33804,27196
2023,91007,Obesity,16.5,Crude prevalence,33804,27196
2023,91008,Physical Inactivity,18.8,Crude prevalence,1010,848
2023,91008,Obesity,19.4,Crude prevalence,1010,848
2023,91010,Physical Inactivity,26.6,Crude prevalence,26730,21824
2023,91010,Obesity,25.0,Crude prevalence,26730,21824
2023,91011,Physical Inactivity,15.1,Crude prevalence,20588,15697
2023,91011,Obesity,18.5,Crude prevalence,20588,15697
2023,91016,Physical Inactivity,21.8,Crude prevalence,41852,33717
2023,91016,Obesity,24.4,Crude prevalence,41852,33717
2023,91020,Physical Inactivity,19.9,Crude prevalence,8439,6688
2023,91020,Obesity,22.3,Crude prevalence,8439,6688
2023,91024,Physical Inactivity,15.6,Crude prevalence,11268,9143
2023,91024,Obesity,21.5,Crude prevalence,11268,9143
2023,91030,Physical Inactivity,15.9,Crude prevalence,26927,20702
2023,91030,Obesity,19.4,Crude prevalence,26927,20702
2023,91040,Physical Inactivity,22.6,Crude prevalence,21588,18073
2023,91040,Obesity,25.9,Crude prevalence,21588,18073
2023,91042,Physical Inactivity,23.5,Crude prevalence,28036,23187
2023,91042,Obesity,26.3,Crude prevalence,28036,23187
2023,91046,Physical Inactivity,21.8,Crude prevalence,141,134
2023,91046,Obesity,19.0,Crude prevalence,141,134
2023,91101,Physical Inactivity,20.6,Crude prevalence,20583,18338
2023,91101,Obesity,23.5,Crude prevalence,20583,18338
2023,91103,Physical Inactivity,28.8,Crude prevalence,26887,21521
2023,91103,Obesity,29.2,Crude prevalence,26887,21521
2023,91104,Physical Inactivity,21.8,Crude prevalence,34707,28275
2023,91104,Obesity,25.7,Crude prevalence,34707,28275
2023,91105,Physical Inactivity,15.3,Crude prevalence,13869,11862
2023,91105,Obesity,20.0,Crude prevalence,13869,11862
2023,91106,Physical Inactivity,18.7,Crude prevalence,24172,20724
2023,91106,Obesity,22.4,Crude prevalence,24172,20724
2023,91107,Physical Inactivity,18.7,Crude prevalence,33729,27924
2023,91107,Obesity,21.6,Crude prevalence,33729,27924
2023,91108,Physical Inactivity,16.4,Crude prevalence,12777,10113
2023,91108,Obesity,14.9,Crude prevalence,12777,10113
2023,91125,Physical Inactivity,14.6,Crude prevalence,161,140
2023,91125,Obesity,18.5,Crude prevalence,161,140
2023,91201,Physical Inactivity,24.2,Crude prevalence,22608,18962
2023,91201,Obesity,26.6,Crude prevalence,22608,18962
2023,91202,Physical Inactivity,20.2,Crude prevalence,22875,19036
2023,91202,Obesity,23.8,Crude prevalence,22875,19036
2023,91203,Physical Inactivity,21.3,Crude prevalence,16930,14488
2023,91203,Obesity,24.3,Crude prevalence,16930,14488
2023,91204,Physical Inactivity,26.0,Crude prevalence,17302,14739
2023,91204,Obesity,25.7,Crude prevalence,17302,14739
2023,91205,Physical Inactivity,26.3,Crude prevalence,36693,30820
2023,91205,Obesity,26.6,Crude prevalence,36693,30820
2023,91206,Physical Inactivity,21.7,Crude prevalence,33252,27872
2023,91206,Obesity,24.2,Crude prevalence,33252,27872
2023,91207,Physical Inactivity,19.9,Crude prevalence,10369,8651
2023,91207,Obesity,23.7,Crude prevalence,10369,8651
2023,91208,Physical Inactivity,17.3,Crude prevalence,16776,13615
2023,91208,Obesity,21.9,Crude prevalence,16776,13615
2023,91210,Physical Inactivity,21.9,Crude prevalence,555,459
2023,91210,Obesity,25.0,Crude prevalence,555,459
2023,91214,Physical Inactivity,17.0,Crude prevalence,31097,24293
2023,91214,Obesity,20.4,Crude prevalence,31097,24293
2023,91301,Physical Inactivity,15.5,Crude prevalence,24790,19534
2023,91301,Obesity,22.2,Crude prevalence,24790,19534
2023,91302,Physical Inactivity,14.9,Crude prevalence,25468,20085
2023,91302,Obesity,21.7,Crude prevalence,25468,20085
2023,91303,Physical Inactivity,28.2,Crude prevalence,28457,22254
2023,91303,Obesity,28.4,Crude prevalence,28457,22254
2023,91304,Physical Inactivity,25.0,Crude prevalence,52386,41353
2023,91304,Obesity,25.9,Crude prevalence,52386,41353
2023,91306,Physical Inactivity,28.2,Crude prevalence,46669,36985
2023,91306,Obesity,26.7,Crude prevalence,46669,36985
2023,91307,Physical Inactivity,18.5,Crude prevalence,24855,19805
2023,91307,Obesity,22.4,Crude prevalence,24855,19805
2023,91311,Physical Inactivity,20.5,Crude prevalence,39014,32098
2023,91311,Obesity,23.2,Crude prevalence,39014,32098
2023,91316,Physical Inactivity,18.0,Crude prevalence,28777,23866
2023,91316,Obesity,23.8,Crude prevalence,28777,23866
2023,91320,Physical Inactivity,18.0,Crude prevalence,44462,34665
2023,91320,Obesity,22.7,Crude prevalence,44462,34665
2023,91321,Physical Inactivity,23.8,Crude prevalence,33560,25795
2023,91321,Obesity,26.0,Crude prevalence,33560,25795
2023,91324,Physical Inactivity,23.7,Crude prevalence,29500,24074
2023,91324,Obesity,24.5,Crude prevalence,29500,24074
2023,91325,Physical Inactivity,23.3,Crude prevalence,35250,28742
2023,91325,Obesity,24.8,Crude prevalence,35250,28742
2023,91326,Physical Inactivity,18.5,Crude prevalence,38041,30393
2023,91326,Obesity,20.2,Crude prevalence,38041,30393
2023,91330,Physical Inactivity,19.0,Crude prevalence,2273,2209
2023,91330,Obesity,20.5,Crude prevalence,2273,2209
2023,91331,Physical Inactivity,35.2,Crude prevalence,100720,76200
2023,91331,Obesity,30.8,Crude prevalence,100720,76200
2023,91335,Physical Inactivity,27.3,Crude prevalence,76650,61254
2023,91335,Obesity,27.0,Crude prevalence,76650,61254
2023,91340,Physical Inactivity,32.0,Crude prevalence,34610,26247
2023,91340,Obesity,30.0,Crude prevalence,34610,26247
2023,91342,Physical Inactivity,29.7,Crude prevalence,96429,73907
2023,91342,Obesity,28.9,Crude prevalence,96429,73907
2023,91343,Physical Inactivity,29.0,Crude prevalence,62595,47911
2023,91343,Obesity,27.4,Crude prevalence,62595,47911
2023,91344,Physical Inactivity,21.9,Crude prevalence,52481,42392
2023,91344,Obesity,23.8,Crude prevalence,52481,42392
2023,91345,Physical Inactivity,28.3,Crude prevalence,18895,15202
2023,91345,Obesity,26.9,Crude prevalence,18895,15202
2023,91350,Physical Inactivity,19.1,Crude prevalence,41514,31332
